T,D,K,B,sigma,S0,r,q,Vanilla,CJY_OUT,CJY_IN,CJY_time_s,LAT_OUT,LAT_IN,LAT_time_s,LAT_STEPS,MC_OUT,SE_OUT,MC_IN,MC_time_s,Z_MC_vs_CJY,MC_STEPS,MC_PATHS,CJY_Nx,CJY_M,ParityErr_CJY,ParityErr_LAT,BoundsOK
0.084931506849315,0.0198412698412698,5363.33,5095.1635,0.1475881366952974,5363.33,0.03,0.026049097710954594,92.70485871477013,92.54423503096763,0.16062368380249836,7.035407707997365,92.65153820835863,0.053320506411495217,7.991161249985453,600,92.9884989656941,0.6209398356347867,-0.2836402509239804,,0.7154701779960819,500,50000,900,96,0.0,0.0,True
0.1698630136986301,0.0198412698412698,5363.33,5095.1635,0.1510687261209616,5363.33,0.03,0.017675245269574605,138.32644083092282,137.41882972730002,0.9076111036227985,14.74369070798275,137.08755580511277,1.238885025810049,4.11564004200045,600,137.52177837981066,0.9223682732109644,0.804662451112165,,0.1116133929371258,500,50000,900,96,0.0,0.0,True
