T,D,K,B,sigma,S0,r,q,moneyness,barrier_rel,D_over_T,Vanilla,LAT_OUT,LAT_IN,MC_OUT,SE_OUT,MC_IN,LAT_STEPS,MC_STEPS,MC_PATHS
0.08333333333333333,0.0016666666666666666,6435.996,3217.998,0.1,5363.33,0.03,0.02597332698212359,1.2,0.6,0.02,3.7132297818113955e-09,3.1245068119332626e-09,5.887229698781329e-10,0.0,0.0,3.7132297818113955e-09,800,600,10000
0.08333333333333333,0.004166666666666667,6435.996,3217.998,0.1,5363.33,0.03,0.02597332698212359,1.2,0.6,0.05,3.7132297818113955e-09,3.1245068119332626e-09,5.887229698781329e-10,0.0,0.0,3.7132297818113955e-09,800,600,10000
0.08333333333333333,0.008333333333333333,6435.996,3217.998,0.1,5363.33,0.03,0.02597332698212359,1.2,0.6,0.1,3.7132297818113955e-09,3.1245068119332626e-09,5.887229698781329e-10,0.0,0.0,3.7132297818113955e-09,800,600,10000
0.08333333333333333,0.016666666666666666,6435.996,3217.998,0.1,5363.33,0.03,0.02597332698212359,1.2,0.6,0.2,3.7132297818113955e-09,3.1245068119332626e-09,5.887229698781329e-10,0.0,0.0,3.7132297818113955e-09,800,600,10000
0.08333333333333333,0.0008333333333333333,4290.664,3754.3309999999997,0.1,5363.33,0.03,0.02597332698212359,0.7999999999999999,0.7,0.01,1071.78318990991,1071.783189909513,3.969944373238832e-10,1071.7831899099106,4.547530357613074e-15,-4.547473508864641e-13,800,600,10000
0.08333333333333333,0.0016666666666666666,4290.664,3754.3309999999997,0.1,5363.33,0.03,0.02597332698212359,0.7999999999999999,0.7,0.02,1071.78318990991,1071.783189909513,3.969944373238832e-10,1071.7831899099106,4.547530357613074e-15,-4.547473508864641e-13,800,600,10000
0.08333333333333333,0.004166666666666667,4290.664,3754.3309999999997,0.1,5363.33,0.03,0.02597332698212359,0.7999999999999999,0.7,0.05,1071.78318990991,1071.783189909513,3.969944373238832e-10,1071.7831899099106,4.547530357613074e-15,-4.547473508864641e-13,800,600,10000
0.08333333333333333,0.008333333333333333,4290.664,3754.3309999999997,0.1,5363.33,0.03,0.02597332698212359,0.7999999999999999,0.7,0.1,1071.78318990991,1071.783189909513,3.969944373238832e-10,1071.7831899099106,4.547530357613074e-15,-4.547473508864641e-13,800,600,10000
0.08333333333333333,0.016666666666666666,4290.664,3754.3309999999997,0.1,5363.33,0.03,0.02597332698212359,0.7999999999999999,0.7,0.2,1071.78318990991,1071.783189909513,3.969944373238832e-10,1071.7831899099106,4.547530357613074e-15,-4.547473508864641e-13,800,600,10000
0.08333333333333333,0.0008333333333333333,4826.997,3754.3309999999997,0.1,5363.33,0.03,0.02597332698212359,0.9,0.7,0.01,536.7938038727616,536.7937259732888,7.789947278524778e-05,536.7938038727616,4.870235214509491e-16,0.0,800,600,10000
0.08333333333333333,0.0016666666666666666,4826.997,3754.3309999999997,0.1,5363.33,0.03,0.02597332698212359,0.9,0.7,0.02,536.7938038727616,536.7937259732888,7.789947278524778e-05,536.7938038727616,4.870235214509491e-16,0.0,800,600,10000
0.08333333333333333,0.004166666666666667,4826.997,3754.3309999999997,0.1,5363.33,0.03,0.02597332698212359,0.9,0.7,0.05,536.7938038727616,536.7937259732888,7.789947278524778e-05,536.7938038727616,4.870235214509491e-16,0.0,800,600,10000
0.08333333333333333,0.008333333333333333,4826.997,3754.3309999999997,0.1,5363.33,0.03,0.02597332698212359,0.9,0.7,0.1,536.7938038727616,536.7937259732888,7.789947278524778e-05,536.7938038727616,4.870235214509491e-16,0.0,800,600,10000
0.08333333333333333,0.016666666666666666,4826.997,3754.3309999999997,0.1,5363.33,0.03,0.02597332698212359,0.9,0.7,0.2,536.7938038727616,536.7937259732888,7.789947278524778e-05,536.7938038727616,4.870235214509491e-16,0.0,800,600,10000
0.08333333333333333,0.0008333333333333333,5363.33,3754.3309999999997,0.1,5363.33,0.03,0.02597332698212359,1.0,0.7,0.01,62.522528972100645,62.50327424362532,0.019254728475324612,62.52252897210064,7.105782655616455e-17,7.105427357601002e-15,800,600,10000
0.08333333333333333,0.0016666666666666666,5363.33,3754.3309999999997,0.1,5363.33,0.03,0.02597332698212359,1.0,0.7,0.02,62.522528972100645,62.50327424362532,0.019254728475324612,62.52252897210064,7.105782655616455e-17,7.105427357601002e-15,800,600,10000
0.08333333333333333,0.004166666666666667,5363.33,3754.3309999999997,0.1,5363.33,0.03,0.02597332698212359,1.0,0.7,0.05,62.522528972100645,62.50327424362532,0.019254728475324612,62.52252897210064,7.105782655616455e-17,7.105427357601002e-15,800,600,10000
0.08333333333333333,0.008333333333333333,5363.33,3754.3309999999997,0.1,5363.33,0.03,0.02597332698212359,1.0,0.7,0.1,62.522528972100645,62.50327424362532,0.019254728475324612,62.52252897210064,7.105782655616455e-17,7.105427357601002e-15,800,600,10000
0.08333333333333333,0.016666666666666666,5363.33,3754.3309999999997,0.1,5363.33,0.03,0.02597332698212359,1.0,0.7,0.2,62.522528972100645,62.50327424362532,0.019254728475324612,62.52252897210064,7.105782655616455e-17,7.105427357601002e-15,800,600,10000
0.08333333333333333,0.0008333333333333333,5899.6630000000005,3754.3309999999997,0.1,5363.33,0.03,0.02597332698212359,1.1,0.7,0.01,0.02141210187584086,0.02115061517108216,0.00026148670475870106,0.021412101875840837,1.705264255878028e-17,2.42861286636753e-17,800,600,10000
0.08333333333333333,0.0016666666666666666,5899.6630000000005,3754.3309999999997,0.1,5363.33,0.03,0.02597332698212359,1.1,0.7,0.02,0.02141210187584086,0.02115061517108216,0.00026148670475870106,0.021412101875840837,1.705264255878028e-17,2.42861286636753e-17,800,600,10000
0.08333333333333333,0.004166666666666667,5899.6630000000005,3754.3309999999997,0.1,5363.33,0.03,0.02597332698212359,1.1,0.7,0.05,0.02141210187584086,0.02115061517108216,0.00026148670475870106,0.021412101875840837,1.705264255878028e-17,2.42861286636753e-17,800,600,10000
0.08333333333333333,0.008333333333333333,5899.6630000000005,3754.3309999999997,0.1,5363.33,0.03,0.02597332698212359,1.1,0.7,0.1,0.02141210187584086,0.02115061517108216,0.00026148670475870106,0.021412101875840837,1.705264255878028e-17,2.42861286636753e-17,800,600,10000
0.08333333333333333,0.016666666666666666,5899.6630000000005,3754.3309999999997,0.1,5363.33,0.03,0.02597332698212359,1.1,0.7,0.2,0.02141210187584086,0.02115061517108216,0.00026148670475870106,0.021412101875840837,1.705264255878028e-17,2.42861286636753e-17,800,600,10000
0.08333333333333333,0.0008333333333333333,6435.996,3754.3309999999997,0.1,5363.33,0.03,0.02597332698212359,1.2,0.7,0.01,3.7132297818113955e-09,3.1245068119332626e-09,5.887229698781329e-10,0.0,0.0,3.7132297818113955e-09,800,600,10000
0.08333333333333333,0.0016666666666666666,6435.996,3754.3309999999997,0.1,5363.33,0.03,0.02597332698212359,1.2,0.7,0.02,3.7132297818113955e-09,3.1245068119332626e-09,5.887229698781329e-10,0.0,0.0,3.7132297818113955e-09,800,600,10000
0.08333333333333333,0.004166666666666667,6435.996,3754.3309999999997,0.1,5363.33,0.03,0.02597332698212359,1.2,0.7,0.05,3.7132297818113955e-09,3.1245068119332626e-09,5.887229698781329e-10,0.0,0.0,3.7132297818113955e-09,800,600,10000
0.08333333333333333,0.008333333333333333,6435.996,3754.3309999999997,0.1,5363.33,0.03,0.02597332698212359,1.2,0.7,0.1,3.7132297818113955e-09,3.1245068119332626e-09,5.887229698781329e-10,0.0,0.0,3.7132297818113955e-09,800,600,10000
0.08333333333333333,0.016666666666666666,6435.996,3754.3309999999997,0.1,5363.33,0.03,0.02597332698212359,1.2,0.7,0.2,3.7132297818113955e-09,3.1245068119332626e-09,5.887229698781329e-10,0.0,0.0,3.7132297818113955e-09,800,600,10000
0.08333333333333333,0.0008333333333333333,4290.664,4290.664,0.1,5363.33,0.03,0.02597332698212359,0.7999999999999999,0.7999999999999999,0.01,1071.78318990991,1071.783189909513,3.969944373238832e-10,1071.7831899099106,4.547530357613074e-15,-4.547473508864641e-13,800,600,10000
0.08333333333333333,0.0016666666666666666,4290.664,4290.664,0.1,5363.33,0.03,0.02597332698212359,0.7999999999999999,0.7999999999999999,0.02,1071.78318990991,1071.783189909513,3.969944373238832e-10,1071.7831899099106,4.547530357613074e-15,-4.547473508864641e-13,800,600,10000
0.08333333333333333,0.004166666666666667,4290.664,4290.664,0.1,5363.33,0.03,0.02597332698212359,0.7999999999999999,0.7999999999999999,0.05,1071.78318990991,1071.783189909513,3.969944373238832e-10,1071.7831899099106,4.547530357613074e-15,-4.547473508864641e-13,800,600,10000
0.08333333333333333,0.008333333333333333,4290.664,4290.664,0.1,5363.33,0.03,0.02597332698212359,0.7999999999999999,0.7999999999999999,0.1,1071.78318990991,1071.783189909513,3.969944373238832e-10,1071.7831899099106,4.547530357613074e-15,-4.547473508864641e-13,800,600,10000
0.08333333333333333,0.016666666666666666,4290.664,4290.664,0.1,5363.33,0.03,0.02597332698212359,0.7999999999999999,0.7999999999999999,0.2,1071.78318990991,1071.783189909513,3.969944373238832e-10,1071.7831899099106,4.547530357613074e-15,-4.547473508864641e-13,800,600,10000
0.08333333333333333,0.0008333333333333333,4826.997,4290.664,0.1,5363.33,0.03,0.02597332698212359,0.9,0.7999999999999999,0.01,536.7938038727616,536.7937259732888,7.789947278524778e-05,536.7938038727616,4.870235214509491e-16,0.0,800,600,10000
0.08333333333333333,0.0016666666666666666,4826.997,4290.664,0.1,5363.33,0.03,0.02597332698212359,0.9,0.7999999999999999,0.02,536.7938038727616,536.7937259732888,7.789947278524778e-05,536.7938038727616,4.870235214509491e-16,0.0,800,600,10000
0.08333333333333333,0.004166666666666667,4826.997,4290.664,0.1,5363.33,0.03,0.02597332698212359,0.9,0.7999999999999999,0.05,536.7938038727616,536.7937259732888,7.789947278524778e-05,536.7938038727616,4.870235214509491e-16,0.0,800,600,10000
0.08333333333333333,0.008333333333333333,4826.997,4290.664,0.1,5363.33,0.03,0.02597332698212359,0.9,0.7999999999999999,0.1,536.7938038727616,536.7937259732888,7.789947278524778e-05,536.7938038727616,4.870235214509491e-16,0.0,800,600,10000
0.08333333333333333,0.016666666666666666,4826.997,4290.664,0.1,5363.33,0.03,0.02597332698212359,0.9,0.7999999999999999,0.2,536.7938038727616,536.7937259732888,7.789947278524778e-05,536.7938038727616,4.870235214509491e-16,0.0,800,600,10000
0.08333333333333333,0.0008333333333333333,5363.33,4290.664,0.1,5363.33,0.03,0.02597332698212359,1.0,0.7999999999999999,0.01,62.522528972100645,62.50327424362532,0.019254728475324612,62.52252897210064,7.105782655616455e-17,7.105427357601002e-15,800,600,10000
0.08333333333333333,0.0016666666666666666,5363.33,4290.664,0.1,5363.33,0.03,0.02597332698212359,1.0,0.7999999999999999,0.02,62.522528972100645,62.50327424362532,0.019254728475324612,62.52252897210064,7.105782655616455e-17,7.105427357601002e-15,800,600,10000
0.08333333333333333,0.004166666666666667,5363.33,4290.664,0.1,5363.33,0.03,0.02597332698212359,1.0,0.7999999999999999,0.05,62.522528972100645,62.50327424362532,0.019254728475324612,62.52252897210064,7.105782655616455e-17,7.105427357601002e-15,800,600,10000
0.08333333333333333,0.008333333333333333,5363.33,4290.664,0.1,5363.33,0.03,0.02597332698212359,1.0,0.7999999999999999,0.1,62.522528972100645,62.50327424362532,0.019254728475324612,62.52252897210064,7.105782655616455e-17,7.105427357601002e-15,800,600,10000
0.08333333333333333,0.016666666666666666,5363.33,4290.664,0.1,5363.33,0.03,0.02597332698212359,1.0,0.7999999999999999,0.2,62.522528972100645,62.50327424362532,0.019254728475324612,62.52252897210064,7.105782655616455e-17,7.105427357601002e-15,800,600,10000
0.08333333333333333,0.0008333333333333333,5899.6630000000005,4290.664,0.1,5363.33,0.03,0.02597332698212359,1.1,0.7999999999999999,0.01,0.02141210187584086,0.02115061517108216,0.00026148670475870106,0.021412101875840837,1.705264255878028e-17,2.42861286636753e-17,800,600,10000
0.08333333333333333,0.0016666666666666666,5899.6630000000005,4290.664,0.1,5363.33,0.03,0.02597332698212359,1.1,0.7999999999999999,0.02,0.02141210187584086,0.02115061517108216,0.00026148670475870106,0.021412101875840837,1.705264255878028e-17,2.42861286636753e-17,800,600,10000
0.08333333333333333,0.004166666666666667,5899.6630000000005,4290.664,0.1,5363.33,0.03,0.02597332698212359,1.1,0.7999999999999999,0.05,0.02141210187584086,0.02115061517108216,0.00026148670475870106,0.021412101875840837,1.705264255878028e-17,2.42861286636753e-17,800,600,10000
0.08333333333333333,0.008333333333333333,5899.6630000000005,4290.664,0.1,5363.33,0.03,0.02597332698212359,1.1,0.7999999999999999,0.1,0.02141210187584086,0.02115061517108216,0.00026148670475870106,0.021412101875840837,1.705264255878028e-17,2.42861286636753e-17,800,600,10000
0.08333333333333333,0.016666666666666666,5899.6630000000005,4290.664,0.1,5363.33,0.03,0.02597332698212359,1.1,0.7999999999999999,0.2,0.02141210187584086,0.02115061517108216,0.00026148670475870106,0.021412101875840837,1.705264255878028e-17,2.42861286636753e-17,800,600,10000
0.08333333333333333,0.0008333333333333333,6435.996,4290.664,0.1,5363.33,0.03,0.02597332698212359,1.2,0.7999999999999999,0.01,3.7132297818113955e-09,3.1245068119332626e-09,5.887229698781329e-10,0.0,0.0,3.7132297818113955e-09,800,600,10000
0.08333333333333333,0.0016666666666666666,6435.996,4290.664,0.1,5363.33,0.03,0.02597332698212359,1.2,0.7999999999999999,0.02,3.7132297818113955e-09,3.1245068119332626e-09,5.887229698781329e-10,0.0,0.0,3.7132297818113955e-09,800,600,10000
0.08333333333333333,0.004166666666666667,6435.996,4290.664,0.1,5363.33,0.03,0.02597332698212359,1.2,0.7999999999999999,0.05,3.7132297818113955e-09,3.1245068119332626e-09,5.887229698781329e-10,0.0,0.0,3.7132297818113955e-09,800,600,10000
0.08333333333333333,0.008333333333333333,6435.996,4290.664,0.1,5363.33,0.03,0.02597332698212359,1.2,0.7999999999999999,0.1,3.7132297818113955e-09,3.1245068119332626e-09,5.887229698781329e-10,0.0,0.0,3.7132297818113955e-09,800,600,10000
0.08333333333333333,0.016666666666666666,6435.996,4290.664,0.1,5363.33,0.03,0.02597332698212359,1.2,0.7999999999999999,0.2,3.7132297818113955e-09,3.1245068119332626e-09,5.887229698781329e-10,0.0,0.0,3.7132297818113955e-09,800,600,10000
0.08333333333333333,0.0008333333333333333,4290.664,4826.997,0.1,5363.33,0.03,0.02597332698212359,0.7999999999999999,0.9,0.01,1071.78318990991,1071.6927433692945,0.09044654061563051,1071.696284474706,0.06130429688557292,0.08690543520401661,800,600,10000
0.08333333333333333,0.0016666666666666666,4290.664,4826.997,0.1,5363.33,0.03,0.02597332698212359,0.7999999999999999,0.9,0.02,1071.78318990991,1071.708687726962,0.07450218294820843,1071.696284474706,0.06130429688557292,0.08690543520401661,800,600,10000
0.08333333333333333,0.004166666666666667,4290.664,4826.997,0.1,5363.33,0.03,0.02597332698212359,0.7999999999999999,0.9,0.05,1071.78318990991,1071.7363059476243,0.04688396228584679,1071.696284474706,0.06130429688557292,0.08690543520401661,800,600,10000
0.08333333333333333,0.008333333333333333,4290.664,4826.997,0.1,5363.33,0.03,0.02597332698212359,0.7999999999999999,0.9,0.1,1071.78318990991,1071.7593368962293,0.02385301368076398,1071.696284474706,0.06130429688557292,0.08690543520401661,800,600,10000
0.08333333333333333,0.016666666666666666,4290.664,4826.997,0.1,5363.33,0.03,0.02597332698212359,0.7999999999999999,0.9,0.2,1071.78318990991,1071.7770925933594,0.006097316550722098,1071.7384353105383,0.04466938138236023,0.044754599371799486,800,600,10000
0.08333333333333333,0.0008333333333333333,4826.997,4826.997,0.1,5363.33,0.03,0.02597332698212359,0.9,0.9,0.01,536.7938038727616,536.7917873721386,0.002016500622971762,536.7938038727616,4.870235214509491e-16,0.0,800,600,10000
0.08333333333333333,0.0016666666666666666,4826.997,4826.997,0.1,5363.33,0.03,0.02597332698212359,0.9,0.9,0.02,536.7938038727616,536.7923399404314,0.001463932330239004,536.7938038727616,4.870235214509491e-16,0.0,800,600,10000
0.08333333333333333,0.004166666666666667,4826.997,4826.997,0.1,5363.33,0.03,0.02597332698212359,0.9,0.9,0.05,536.7938038727616,536.793077848043,0.0007260247185740809,536.7938038727616,4.870235214509491e-16,0.0,800,600,10000
0.08333333333333333,0.008333333333333333,4826.997,4826.997,0.1,5363.33,0.03,0.02597332698212359,0.9,0.9,0.1,536.7938038727616,536.7934969832869,0.00030688947470025596,536.7938038727616,4.870235214509491e-16,0.0,800,600,10000
0.08333333333333333,0.016666666666666666,4826.997,4826.997,0.1,5363.33,0.03,0.02597332698212359,0.9,0.9,0.2,536.7938038727616,536.7936936881225,0.00011018463908385456,536.7938038727616,4.870235214509491e-16,0.0,800,600,10000
0.08333333333333333,0.0008333333333333333,5363.33,4826.997,0.1,5363.33,0.03,0.02597332698212359,1.0,0.9,0.01,62.522528972100645,62.50327424362489,0.019254728475758043,62.52252897210064,7.105782655616455e-17,7.105427357601002e-15,800,600,10000
0.08333333333333333,0.0016666666666666666,5363.33,4826.997,0.1,5363.33,0.03,0.02597332698212359,1.0,0.9,0.02,62.522528972100645,62.5032742436251,0.01925472847554488,62.52252897210064,7.105782655616455e-17,7.105427357601002e-15,800,600,10000
0.08333333333333333,0.004166666666666667,5363.33,4826.997,0.1,5363.33,0.03,0.02597332698212359,1.0,0.9,0.05,62.522528972100645,62.50327424362527,0.01925472847537435,62.52252897210064,7.105782655616455e-17,7.105427357601002e-15,800,600,10000
0.08333333333333333,0.008333333333333333,5363.33,4826.997,0.1,5363.33,0.03,0.02597332698212359,1.0,0.9,0.1,62.522528972100645,62.50327424362531,0.019254728475331717,62.52252897210064,7.105782655616455e-17,7.105427357601002e-15,800,600,10000
0.08333333333333333,0.016666666666666666,5363.33,4826.997,0.1,5363.33,0.03,0.02597332698212359,1.0,0.9,0.2,62.522528972100645,62.50327424362532,0.019254728475324612,62.52252897210064,7.105782655616455e-17,7.105427357601002e-15,800,600,10000
0.08333333333333333,0.0008333333333333333,5899.6630000000005,4826.997,0.1,5363.33,0.03,0.02597332698212359,1.1,0.9,0.01,0.02141210187584086,0.02115061517108216,0.00026148670475870106,0.021412101875840837,1.705264255878028e-17,2.42861286636753e-17,800,600,10000
0.08333333333333333,0.0016666666666666666,5899.6630000000005,4826.997,0.1,5363.33,0.03,0.02597332698212359,1.1,0.9,0.02,0.02141210187584086,0.02115061517108216,0.00026148670475870106,0.021412101875840837,1.705264255878028e-17,2.42861286636753e-17,800,600,10000
0.08333333333333333,0.004166666666666667,5899.6630000000005,4826.997,0.1,5363.33,0.03,0.02597332698212359,1.1,0.9,0.05,0.02141210187584086,0.02115061517108216,0.00026148670475870106,0.021412101875840837,1.705264255878028e-17,2.42861286636753e-17,800,600,10000
0.08333333333333333,0.008333333333333333,5899.6630000000005,4826.997,0.1,5363.33,0.03,0.02597332698212359,1.1,0.9,0.1,0.02141210187584086,0.02115061517108216,0.00026148670475870106,0.021412101875840837,1.705264255878028e-17,2.42861286636753e-17,800,600,10000
0.08333333333333333,0.016666666666666666,5899.6630000000005,4826.997,0.1,5363.33,0.03,0.02597332698212359,1.1,0.9,0.2,0.02141210187584086,0.02115061517108216,0.00026148670475870106,0.021412101875840837,1.705264255878028e-17,2.42861286636753e-17,800,600,10000
0.08333333333333333,0.0008333333333333333,6435.996,4826.997,0.1,5363.33,0.03,0.02597332698212359,1.2,0.9,0.01,3.7132297818113955e-09,3.1245068119332626e-09,5.887229698781329e-10,0.0,0.0,3.7132297818113955e-09,800,600,10000
0.08333333333333333,0.0016666666666666666,6435.996,4826.997,0.1,5363.33,0.03,0.02597332698212359,1.2,0.9,0.02,3.7132297818113955e-09,3.1245068119332626e-09,5.887229698781329e-10,0.0,0.0,3.7132297818113955e-09,800,600,10000
0.08333333333333333,0.004166666666666667,6435.996,4826.997,0.1,5363.33,0.03,0.02597332698212359,1.2,0.9,0.05,3.7132297818113955e-09,3.1245068119332626e-09,5.887229698781329e-10,0.0,0.0,3.7132297818113955e-09,800,600,10000
0.08333333333333333,0.008333333333333333,6435.996,4826.997,0.1,5363.33,0.03,0.02597332698212359,1.2,0.9,0.1,3.7132297818113955e-09,3.1245068119332626e-09,5.887229698781329e-10,0.0,0.0,3.7132297818113955e-09,800,600,10000
0.08333333333333333,0.016666666666666666,6435.996,4826.997,0.1,5363.33,0.03,0.02597332698212359,1.2,0.9,0.2,3.7132297818113955e-09,3.1245068119332626e-09,5.887229698781329e-10,0.0,0.0,3.7132297818113955e-09,800,600,10000
0.08333333333333333,0.0008333333333333333,4290.664,5095.1635,0.1,5363.33,0.03,0.02597332698212359,0.7999999999999999,0.95,0.01,1071.78318990991,1023.4230857890138,48.36010412089627,1021.9612685253799,1.7052506121246782,49.82192138453024,800,600,10000
0.08333333333333333,0.0016666666666666666,4290.664,5095.1635,0.1,5363.33,0.03,0.02597332698212359,0.7999999999999999,0.95,0.02,1071.78318990991,1027.8019952044458,43.981194705464304,1025.8644431741438,1.650092150895355,45.91874673576626,800,600,10000
0.08333333333333333,0.004166666666666667,4290.664,5095.1635,0.1,5363.33,0.03,0.02597332698212359,0.7999999999999999,0.95,0.05,1071.78318990991,1036.272084433696,35.5111054762142,1034.3792856160078,1.5128113244890558,37.403904293902315,800,600,10000
0.08333333333333333,0.008333333333333333,4290.664,5095.1635,0.1,5363.33,0.03,0.02597332698212359,0.7999999999999999,0.95,0.1,1071.78318990991,1045.2057775467267,26.577412363183385,1043.2335056623936,1.3439871510981984,28.549684247516552,800,600,10000
0.08333333333333333,0.016666666666666666,4290.664,5095.1635,0.1,5363.33,0.03,0.02597332698212359,0.7999999999999999,0.95,0.2,1071.78318990991,1056.2382223454952,15.544967564414947,1055.410760566193,1.0371676780683443,16.372429343717158,800,600,10000
0.08333333333333333,0.0008333333333333333,4826.997,5095.1635,0.1,5363.33,0.03,0.02597332698212359,0.9,0.95,0.01,536.7938038727616,521.2125002133952,15.581303659366426,520.8847220956651,0.5805419755905529,15.909081777096503,800,600,10000
0.08333333333333333,0.0016666666666666666,4826.997,5095.1635,0.1,5363.33,0.03,0.02597332698212359,0.9,0.95,0.02,536.7938038727616,522.820211193566,13.973592679195576,522.2725614805012,0.5565992703387834,14.521242392260433,800,600,10000
