T,D,K,B,sigma,S0,r,q,PDE_OUT,CJY_OUT,MC_OUT,SE_OUT,Z_MC_vs_PDE,PDE_IN,CJY_IN,MC_IN,SE_IN,Steps_MC,Paths_MC,CJY_time_s
0.084931506849315,0.0198412698412698,5363.33,5095.1635,0.1475881366952974,5363.33,0.03,0.026049097710954594,92.70485871487013,92.40581588638804,92.4686010140132,0.6172409649148042,-0.38276412987192865,-1.000017846308765e-10,0.29904282838208474,0.23625770075692287,0.6172409649148042,685,50000,2.186614083002496
0.1698630136986301,0.0198412698412698,5363.33,5095.1635,0.1510687261209616,5363.33,0.03,0.017675245269574605,136.8122670050967,137.5441111010955,137.63916574240474,0.9220909591815166,0.8967648246351352,1.5141738258261341,0.7823297298273246,0.6872750885180778,0.9220909591815166,1370,50000,4.951302292000037
